V1	V2	mean
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactobacillus_phage_Ldl1	111.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactococcus_phage_98201	119
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactococcus_phage_phiL47	177.95
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Liberibacter_phage_SC2	201
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mannheimia_phage_vB_MhS_535AP2	251.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mycobacterium_phage_Adler	376
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Phormidium_phage_MIS_PhV1B	110.1
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Prochlorococcus_phage_P_TIM68	123.65
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Proteus_phage_PM_75	300.266666666667
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_JBD44	112.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_OBP	144
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_PaBG	172.1
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_PAK_P1	112
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_phiPsa374	124.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_YMC11_07_P54_PAE_BP	136.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Rhizobium_phage_vB_RleM_P10VF	112
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Rhizobium_phage_vB_RleM_PPF1	175.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Salmonella_phage_118970_sal2	202.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Salmonella_phage_64795_sal3	112.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Salmonella_phage_GG32	110.9
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Salmonella_phage_ST160	250.75
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Staphylococcus_phage_phiSa119	128.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Staphylococcus_phage_Team1	120.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Synechococcus_phage_S_CBS1	212.666666666667
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Vibrio_phage_phi_3	111.7
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Vibrio_phage_pVp_1	114.7
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Vibrio_phage_ValKK3	124
Candidatus_Pelagibacter_ubique_HTCC1062	Bacillus_phage_AR9	185.6
Candidatus_Pelagibacter_ubique_HTCC1062	Bacillus_phage_Pony	164.1
Candidatus_Pelagibacter_ubique_HTCC1062	Escherichia_phage_Av_05	205.3
Candidatus_Pelagibacter_ubique_HTCC1062	Pseudomonas_phage_MP1412	146.4
Candidatus_Pelagibacter_ubique_HTCC1062	Salmonella_phage_7_11	139.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Bacillus_phage_AR9	231.1
Candidatus_Puniceispirillum_marinum_IMCC1322	Bacillus_phage_JBP901	219.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Campylobacter_phage_PC14	275.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Caulobacter_phage_Cr30	292.7
Candidatus_Puniceispirillum_marinum_IMCC1322	Citrobacter_phage_SH2	196.9
Candidatus_Puniceispirillum_marinum_IMCC1322	Cyanophage_S_TIM5	385.2
Candidatus_Puniceispirillum_marinum_IMCC1322	Enterobacteria_phage_933W	253.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Erwinia_phage_PhiEaH1	219.1
Candidatus_Puniceispirillum_marinum_IMCC1322	Escherichia_phage_Av_05	286.9
Candidatus_Puniceispirillum_marinum_IMCC1322	Escherichia_phage_vB_EcoM_JS09	209.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Flavobacterium_phage_Fpv20	228.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Idiomarinaceae_phage_Phi1M2_2	292.55
Candidatus_Puniceispirillum_marinum_IMCC1322	Lactococcus_phage_phiL47	221
Candidatus_Puniceispirillum_marinum_IMCC1322	Proteus_phage_PM_75	302.3
Candidatus_Puniceispirillum_marinum_IMCC1322	Proteus_phage_vB_PmiM_Pm5461	210.3
Candidatus_Puniceispirillum_marinum_IMCC1322	Pseudomonas_phage_JBD44	211.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Rhizobium_phage_vB_RleM_PPF1	176.2
Candidatus_Puniceispirillum_marinum_IMCC1322	Salmonella_phage_7_11	221.4
Candidatus_Puniceispirillum_marinum_IMCC1322	Salmonella_phage_SSU5	209.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Synechococcus_phage_S_CBS1	250
Caulobacter_sp__K31	Lactococcus_phage_phiL47	252.3
Caulobacter_sp__K31	Staphylococcus_phage_CNPx	288.8
Caulobacter_sp__K31	Synechococcus_phage_S_CBS1	286.2
Cellulophaga_baltica_NN016038	Enterobacteria_phage_933W	144.8
Cellulophaga_baltica_NN016038	Idiomarinaceae_phage_Phi1M2_2	198
Cellulophaga_baltica_NN016038	Salmonella_phage_7_11	114.3
Cellulophaga_baltica_NN016038	Synechococcus_phage_S_CBS1	141
Chlamydia_psittaci_GR9	Idiomarinaceae_phage_Phi1M2_2	557.8
Chlamydia_psittaci_GR9	Lactococcus_phage_phiL47	529.3
Chlamydia_psittaci_GR9	Proteus_phage_vB_PmiM_Pm5461	461.1
Chlamydia_psittaci_GR9	Synechococcus_phage_S_CBS1	500.8
Citrobacter_freundii_strain_CAV1741	Pseudomonas_phage_OBP	141.4
Citrobacter_rodentium_ICC168	Enterobacteria_phage_P88	287.3
Citrobacter_sp__FDAARGOS_156	Bacillus_phage_CP_51	507.6
Citrobacter_sp__FDAARGOS_156	Bacillus_phage_phIS3501	577.4
Citrobacter_sp__FDAARGOS_156	Bacillus_phage_Pony	571.6
Citrobacter_sp__FDAARGOS_156	Brucella_phage_BiPBO1	518.4
Citrobacter_sp__FDAARGOS_156	Burkholderia_phage_KS5	299.3
Citrobacter_sp__FDAARGOS_156	Campylobacter_phage_PC14	552.866666666667
Citrobacter_sp__FDAARGOS_156	Caulobacter_phage_Cr30	566.4
Citrobacter_sp__FDAARGOS_156	Cellulophaga_phage_phi17_2	519.2
Citrobacter_sp__FDAARGOS_156	Citrobacter_phage_SH2	174.9
Citrobacter_sp__FDAARGOS_156	Croceibacter_phage_P2559S	536.5
Citrobacter_sp__FDAARGOS_156	Cyanophage_PSS2	531.9
Citrobacter_sp__FDAARGOS_156	Enterobacteria_phage_phi92	209.9
Citrobacter_sp__FDAARGOS_156	Escherichia_phage_ECML_117	707.2
Citrobacter_sp__FDAARGOS_156	Lactobacillus_phage_Ldl1	504.2
Citrobacter_sp__FDAARGOS_156	Lactococcus_phage_50101	127.9
Citrobacter_sp__FDAARGOS_156	Lactococcus_phage_phiL47	154.1
Citrobacter_sp__FDAARGOS_156	Liberibacter_phage_SC2	593.9
Citrobacter_sp__FDAARGOS_156	Phormidium_phage_MIS_PhV1B	503
Citrobacter_sp__FDAARGOS_156	Proteus_phage_PM_75	707.75
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_H70	154.8
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_MP1412	125.5
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_PaBG	463.4
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_PAK_P1	504.9
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_phiPsa374	517.7
Citrobacter_sp__FDAARGOS_156	Puniceispirillum_phage_HMO_2011	167.2
Citrobacter_sp__FDAARGOS_156	Rhizobium_phage_vB_RleM_PPF1	330.65
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_118970_sal2	595.1
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_64795_sal3	505.3
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_GG32	503.8
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_ST160	621.7
Citrobacter_sp__FDAARGOS_156	Staphylococcus_phage_B166	217.6
Citrobacter_sp__FDAARGOS_156	Staphylococcus_phage_phiSa119	521.5
Citrobacter_sp__FDAARGOS_156	Staphylococcus_phage_Team1	246.5
Citrobacter_sp__FDAARGOS_156	Synechococcus_phage_S_CBS1	745.4
Citrobacter_sp__FDAARGOS_156	Vibrio_phage_phi_3	504.6
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Acinetobacter_phage_vB_AbaM_phiAbaA1	127.5
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Bacillus_phage_JBP901	136.7
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Campylobacter_phage_PC14	193
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Enterobacteria_phage_fiAA91_ss	164.8
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Lactococcus_phage_phiL47	172.275
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Salmonella_phage_SSU5	126.7
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Synechococcus_phage_S_CBS1	167.2
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Vibrio_phage_pVp_1	130.9
Clostridium_botulinum_E3_str__Alaska_E43	Bacillus_phage_AR9	137.1
Clostridium_botulinum_E3_str__Alaska_E43	Bacillus_phage_JBP901	115.5
Clostridium_botulinum_E3_str__Alaska_E43	Clostridium_phage_c_st	241.3
Clostridium_botulinum_E3_str__Alaska_E43	Cyanophage_P_TIM40	426.3
Clostridium_botulinum_E3_str__Alaska_E43	Cyanophage_PSS2	124.8
Clostridium_botulinum_E3_str__Alaska_E43	Idiomarinaceae_phage_Phi1M2_2	204.9
Clostridium_botulinum_E3_str__Alaska_E43	Lactobacillus_phage_PLE2	152.9
Clostridium_botulinum_E3_str__Alaska_E43	Lactococcus_phage_98201	114
Clostridium_botulinum_E3_str__Alaska_E43	Oenococcus_phage_phiS13	102.8
Clostridium_botulinum_E3_str__Alaska_E43	Proteus_phage_vB_PmiM_Pm5461	152.1
Clostridium_botulinum_E3_str__Alaska_E43	Pseudomonas_phage_OBP	464.5
Clostridium_botulinum_E3_str__Alaska_E43	Streptomyces_phage_R4	250.7
Clostridium_botulinum_E3_str__Alaska_E43	Synechococcus_phage_S_CBS1	146
Clostridium_difficile_M68	Aeromonas_phage_pAh6_C	132.8
Clostridium_difficile_M68	Bacillus_phage_Bp8p_C	276.9
Clostridium_difficile_M68	Bacillus_phage_JBP901	231.8
Clostridium_difficile_M68	Clostridium_phage_c_st	184.9
Clostridium_difficile_M68	Clostridium_phage_phiCTC2A	359.7
Clostridium_difficile_M68	Cyanophage_P_TIM40	327.4
Clostridium_difficile_M68	Flavobacterium_phage_Fpv11	318.9
Clostridium_difficile_M68	Flavobacterium_phage_Fpv20	241.1
Clostridium_difficile_M68	Idiomarinaceae_phage_Phi1M2_2	319.3
Clostridium_difficile_M68	Lactococcus_phage_phiL47	300.8
Clostridium_difficile_M68	Proteus_phage_vB_PmiM_Pm5461	222.6
Clostridium_difficile_M68	Pseudomonas_phage_MP1412	241.1
Clostridium_difficile_M68	Pseudomonas_phage_vB_PaeM_C2_10_Ab1_complete_genome_23	235.3
Clostridium_difficile_M68	Salmonella_phage_7_11	233.7
Clostridium_difficile_M68	Synechococcus_phage_S_CBS1	262.3
Clostridium_perfringens_str__13_DNA	Clostridium_phage_c_st	198.4
Clostridium_sporogenes_strain_NCIMB_10696	Cyanophage_P_TIM40	105.9
Croceibacter_atlanticus_HTCC2559	Bacillus_phage_AR9	151
Croceibacter_atlanticus_HTCC2559	Campylobacter_phage_PC14	386.4
Croceibacter_atlanticus_HTCC2559	Proteus_phage_vB_PmiM_Pm5461	320.9
Cronobacter_sakazakii_ATCC_BAA-894	Citrobacter_phage_SH2	139
Cronobacter_sakazakii_ATCC_BAA-894	Enterobacteria_phage_933W	146.3
Cronobacter_sakazakii_ATCC_BAA-894	Escherichia_phage_HK75	235.7
Cronobacter_sakazakii_ATCC_BAA-894	Escherichia_phage_vB_EcoM_JS09	615.2
Cronobacter_sakazakii_ATCC_BAA-894	Lactobacillus_phage_Ldl1	141.7
Cronobacter_sakazakii_ATCC_BAA-894	Lactobacillus_phage_PLE2	570.1
Cronobacter_sakazakii_ATCC_BAA-894	Salmonella_phage_SEN22	251.9
Delftia_acidovorans_SPH-1	Bacillus_phage_AR9	147.5
Delftia_acidovorans_SPH-1	Lactococcus_phage_phiL47	108.3
Delftia_sp__HK171	Bacillus_phage_JBP901	109.3
Delftia_sp__HK171	Escherichia_phage_Lw1	102
Delftia_sp__HK171	Lactococcus_phage_phiL47	168.3
Delftia_sp__HK171	Salmonella_phage_7_11	111.2
Delftia_tsuruhatensis_strain_CM13	Acinetobacter_phage_phiAC_1	119.8
Delftia_tsuruhatensis_strain_CM13	Acinetobacter_phage_vB_AbaM_phiAbaA1	159.46
Delftia_tsuruhatensis_strain_CM13	Azospirillum_phage_Cd	161.3
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_AR9	376.908333333333
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Bp8p_C	194.5
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_CP_51	283.333333333333
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_JBP901	294.69
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_phIS3501	370.6
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Pony	202.6375
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Spock	184.5
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Stills	284.6
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_vB_BtS_BMBtp3	100.1
Delftia_tsuruhatensis_strain_CM13	Brochothrix_phage_A9	111.3
Delftia_tsuruhatensis_strain_CM13	Brucella_phage_BiPBO1	311.6
Delftia_tsuruhatensis_strain_CM13	Brucella_phage_Pr	129.375
Delftia_tsuruhatensis_strain_CM13	Burkholderia_phage_KL3	167.5
Delftia_tsuruhatensis_strain_CM13	Burkholderia_phage_KS5	122.4
Delftia_tsuruhatensis_strain_CM13	Campylobacter_phage_PC14	243.428571428571
Delftia_tsuruhatensis_strain_CM13	Caulobacter_phage_Cr30	341.375
Delftia_tsuruhatensis_strain_CM13	Cellulophaga_phage_phi12_1	207.6
Delftia_tsuruhatensis_strain_CM13	Cellulophaga_phage_phi17_2	312.4
Delftia_tsuruhatensis_strain_CM13	Cellulophaga_phage_phi38_1	458.566666666667
Delftia_tsuruhatensis_strain_CM13	Citrobacter_phage_SH2	108.6
Delftia_tsuruhatensis_strain_CM13	Clostridium_phage_c_st	249.6
Delftia_tsuruhatensis_strain_CM13	Clostridium_phage_phiCTC2A	535
Delftia_tsuruhatensis_strain_CM13	copy_1	198
Delftia_tsuruhatensis_strain_CM13	Croceibacter_phage_P2559S	329.7
Delftia_tsuruhatensis_strain_CM13	Cronobacter_phage_phiES15	170.0875
Delftia_tsuruhatensis_strain_CM13	Cronobacter_phage_S13	190.85
Delftia_tsuruhatensis_strain_CM13	Cyanophage_P_TIM40	175.6
Delftia_tsuruhatensis_strain_CM13	Cyanophage_PSS2	203.4
Delftia_tsuruhatensis_strain_CM13	Cyanophage_S_TIM5	192.266666666667
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_933W	167.55
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_fiAA91_ss	160.35
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_130	221.8
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_132	133.3
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_183	122.1
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_27	256.1
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_JenK1	275.966666666667
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_phi92	194.833333333333
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_Sf101	207.05
Delftia_tsuruhatensis_strain_CM13	Enterobacteriaphage_UAB_Phi87	119
Delftia_tsuruhatensis_strain_CM13	Erwinia_phage_PhiEaH1	250.685714285714
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_ECML_117	104
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_KBNP1711	121
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_Lw1	104.4
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_PBECO_4	255.7
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_vB_EcoM_JS09	228.1
Delftia_tsuruhatensis_strain_CM13	Flavobacterium_phage_6H	179.65
Delftia_tsuruhatensis_strain_CM13	Flavobacterium_phage_Fpv11	263.05
Delftia_tsuruhatensis_strain_CM13	Flavobacterium_phage_Fpv20	147.2
Delftia_tsuruhatensis_strain_CM13	Geobacillus_phage_GBK2	206.3
Delftia_tsuruhatensis_strain_CM13	Geobacillus_phage_GBSV1	402.9
Delftia_tsuruhatensis_strain_CM13	Helicobacter_phage_phiHP33	366.7
Delftia_tsuruhatensis_strain_CM13	Idiomarinaceae_phage_Phi1M2_2	233.94375
Delftia_tsuruhatensis_strain_CM13	Klebsiella_phage_JD001	209.35
Delftia_tsuruhatensis_strain_CM13	Lactobacillus_phage_Ldl1	169.1
Delftia_tsuruhatensis_strain_CM13	Lactobacillus_phage_phiPYB5	161.95
Delftia_tsuruhatensis_strain_CM13	Lactobacillus_phage_PLE3	265.4
Delftia_tsuruhatensis_strain_CM13	Lactococcus_phage_98201	124.66
Delftia_tsuruhatensis_strain_CM13	Lactococcus_phage_phiL47	293.953333333333
Delftia_tsuruhatensis_strain_CM13	Liberibacter_phage_SC2	387.1
Delftia_tsuruhatensis_strain_CM13	Mannheimia_phage_vB_MhS_535AP2	157.5
Delftia_tsuruhatensis_strain_CM13	Mycobacterium_phage_Adler	344.75
Delftia_tsuruhatensis_strain_CM13	Mycobacterium_phage_First	166.8
Delftia_tsuruhatensis_strain_CM13	Paenibacillus_phage_Vegas	119
Delftia_tsuruhatensis_strain_CM13	Pelagibacter_phage_HTVC008M	208.8
Delftia_tsuruhatensis_strain_CM13	Phormidium_phage_MIS_PhV1B	296.2
Delftia_tsuruhatensis_strain_CM13	Prochlorococcus_phage_P_TIM68	149.55
Delftia_tsuruhatensis_strain_CM13	Proteus_phage_PM_75	349.025
Delftia_tsuruhatensis_strain_CM13	Proteus_phage_vB_PmiM_Pm5461	102.5
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_B3	137.1
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_Bf7	113.2
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_JBD44	122.85
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_MP1412	120.2
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_OBP	258.5
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_PaBG	228.15
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_PAK_P1	218.55
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_phi3	246.55
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_phiPsa374	310.9
Delftia_tsuruhatensis_strain_CM13	Rhizobium_phage_vB_RleM_P10VF	108.6
Delftia_tsuruhatensis_strain_CM13	Rhizobium_phage_vB_RleM_PPF1	313.4
Delftia_tsuruhatensis_strain_CM13	Rhizobium_phage_vB_RleS_L338C	255.7
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_118970_sal2	257.841666666667
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_64795_sal3	298.5
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_7_11	151.7
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_Fels_1	311.033333333333
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_GG32	313.825
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_SJ46	149.433333333333
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_SSU5	141.9
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_ST160	341.1
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_vB_SPuM_SP116	118.98
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_B166	162.4
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_phiSa119	314.7
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_SPbeta_like	101.5
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_Team1	131.4
Delftia_tsuruhatensis_strain_CM13	Streptococcus_phage_phiARI0468_1	107.1
Delftia_tsuruhatensis_strain_CM13	Streptomyces_phage_R4	129.64
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_S_CBS1	349.4125
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_S_CRM01	153.925
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_S_MbCM100	442.2
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_CTX	134.4
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_phi_3	297.8
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_phiVC8	357.1
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_ValKK3	284.366666666667
Dinoroseobacter_shibae_DFL_12	Bacillus_phage_AR9	253.45
Dinoroseobacter_shibae_DFL_12	Bacillus_phage_JBP901	231.85
Dinoroseobacter_shibae_DFL_12	Bacillus_phage_Spock	293.2
Dinoroseobacter_shibae_DFL_12	Caulobacter_phage_Cr30	383.2
Dinoroseobacter_shibae_DFL_12	Cellulophaga_phage_phi38_1	510
Dinoroseobacter_shibae_DFL_12	Cronobacter_phage_phiES15	280.2
Dinoroseobacter_shibae_DFL_12	Cyanophage_P_TIM40	257.3
Dinoroseobacter_shibae_DFL_12	Cyanophage_S_TIM5	249.6
Dinoroseobacter_shibae_DFL_12	Escherichia_phage_vB_EcoM_JS09	180.6
Dinoroseobacter_shibae_DFL_12	Flavobacterium_phage_6H	166.4
Dinoroseobacter_shibae_DFL_12	Haemophilus_phage_SuMu	230.7
Dinoroseobacter_shibae_DFL_12	Idiomarinaceae_phage_Phi1M2_2	322.7
Dinoroseobacter_shibae_DFL_12	Lactococcus_phage_98201	240.4
Dinoroseobacter_shibae_DFL_12	Lactococcus_phage_phiL47	316.5
Dinoroseobacter_shibae_DFL_12	Prochlorococcus_phage_P_TIM68	226.2
Dinoroseobacter_shibae_DFL_12	Proteus_phage_PM_75	359.3
Dinoroseobacter_shibae_DFL_12	Proteus_phage_vB_PmiM_Pm5461	263.9
Dinoroseobacter_shibae_DFL_12	Salmonella_phage_118970_sal2	374.125
Dinoroseobacter_shibae_DFL_12	Salmonella_phage_SSU5	180.6
Dinoroseobacter_shibae_DFL_12	Synechococcus_phage_S_CBS1	265.7
Dinoroseobacter_shibae_DFL_12	Vibrio_phage_ValKK3	374.8
Edwardsiella_ictaluri_strain_RUSVM-1	Bacillus_phage_VMY22	166.8
Enterobacter_sp__E20	Salmonella_phage_Fels_1	179.9
Enterococcus_sp__FDAARGOS_163	Bacillus_phage_CP_51	99.3
Enterococcus_sp__FDAARGOS_163	Bacillus_phage_phIS3501	169.1
Enterococcus_sp__FDAARGOS_163	Brucella_phage_BiPBO1	110.1
Enterococcus_sp__FDAARGOS_163	Campylobacter_phage_PC14	97.25
Enterococcus_sp__FDAARGOS_163	Caulobacter_phage_Cr30	137.9
Enterococcus_sp__FDAARGOS_163	Cellulophaga_phage_phi17_2	110.9
Enterococcus_sp__FDAARGOS_163	Croceibacter_phage_P2559S	128.2
Enterococcus_sp__FDAARGOS_163	Cyanophage_PSS2	123.6
Enterococcus_sp__FDAARGOS_163	Lactobacillus_phage_Ldl1	95.9
Enterococcus_sp__FDAARGOS_163	Liberibacter_phage_SC2	185.6
Enterococcus_sp__FDAARGOS_163	Phormidium_phage_MIS_PhV1B	94.7
Enterococcus_sp__FDAARGOS_163	Proteus_phage_PM_75	123.6
Enterococcus_sp__FDAARGOS_163	Pseudomonas_phage_PaBG	156.7
Enterococcus_sp__FDAARGOS_163	Pseudomonas_phage_PAK_P1	96.6
Enterococcus_sp__FDAARGOS_163	Rhizobium_phage_vB_RleM_PPF1	102.8
Enterococcus_sp__FDAARGOS_163	Roseobacter_phage_RDJL_Phi_1	125.9
Enterococcus_sp__FDAARGOS_163	Salmonella_phage_118970_sal2	186.8
Enterococcus_sp__FDAARGOS_163	Salmonella_phage_64795_sal3	97
Enterococcus_sp__FDAARGOS_163	Salmonella_phage_ST160	213.4
Enterococcus_sp__FDAARGOS_163	Staphylococcus_phage_phiSa119	113.2
Enterococcus_sp__FDAARGOS_163	Vibrio_phage_phi_3	96.3
Erwinia_amylovora_strain_E-2	Synechococcus_phage_S_CBS1	158
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Bacillus_phage_AR9	180.3
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Cyanophage_P_TIM40	150.2
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Idiomarinaceae_phage_Phi1M2_2	246.2
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Lactococcus_phage_phiL47	221.15
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Prochlorococcus_phage_P_TIM68	155.3
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Proteus_phage_PM_75	327.4
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Puniceispirillum_phage_HMO_2011	149.5
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Rhizobium_phage_vB_RleM_P10VF	277.4
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Salmonella_phage_118970_sal2	273.5
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Salmonella_phage_7_11	160.6
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Streptococcus_phage_YMC_2011	132.5
Geobacillus_sp__GHH01	Flavobacterium_phage_6H	137.1
Gordonia_sp__QH-11	Acinetobacter_phage_phiAC_1	221.8
Gordonia_sp__QH-11	Bacillus_phage_AR9	235.3
Gordonia_sp__QH-11	Bacillus_phage_JBP901	213.7
Gordonia_sp__QH-11	Cellulophaga_phage_phi17_2	219.5
Gordonia_sp__QH-11	Idiomarinaceae_phage_Phi1M2_2	250.35
Gordonia_sp__QH-11	Lactococcus_phage_phiL47	231.4
Gordonia_sp__QH-11	Prochlorococcus_phage_P_TIM68	221.8
Gordonia_sp__QH-11	Proteus_phage_vB_PmiM_Pm5461	204.5
Gordonia_sp__QH-11	Salmonella_phage_118970_sal2	163.45
Gordonia_sp__QH-11	Salmonella_phage_7_11	170.35
Gordonia_sp__QH-11	Salmonella_phage_GG32	204.5
Gordonia_sp__QH-11	Synechococcus_phage_S_CBS1	244.2
