V1	V2	mean
Citrobacter_sp__FDAARGOS_156	Mycobacterium_phage_Adler	262.7
Citrobacter_sp__FDAARGOS_156	Pectobacterium_phage_phiTE	434.85
Citrobacter_sp__FDAARGOS_156	Phormidium_phage_MIS_PhV1B	503
Citrobacter_sp__FDAARGOS_156	Proteus_phage_PM_75	531.9
Citrobacter_sp__FDAARGOS_156	Proteus_phage_PM_93	308.9
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_JBD93	155.2
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_MP1412	130.5
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_PaBG	473.775
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_PAK_P1	504.9
Citrobacter_sp__FDAARGOS_156	Pseudomonas_phage_phiPsa374	517.7
Citrobacter_sp__FDAARGOS_156	Rhizobium_phage_vB_RleM_PPF1	150.2
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_118970_sal2	385
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_64795_sal3	505.3
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_GG32	503.8
Citrobacter_sp__FDAARGOS_156	Salmonella_phage_ST160	621.7
Citrobacter_sp__FDAARGOS_156	Staphylococcus_phage_phiSa119	521.5
Citrobacter_sp__FDAARGOS_156	Streptococcus_phage_phiARI0746	607.4
Citrobacter_sp__FDAARGOS_156	Synechococcus_phage_S_CBS1	262.7
Citrobacter_sp__FDAARGOS_156	Vibrio_phage_phi_3	504.6
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Acinetobacter_phage_vB_AbaM_phiAbaA1	127.5
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Bacillus_phage_JBP901	136.7
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Bacteriophage_APSE_2	158.7
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Campylobacter_phage_PC14	193
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Lactococcus_phage_phiL47	172.275
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Planktothrix_phage_PaV_LD	285.8
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Synechococcus_phage_S_CBS1	167.2
Clavibacter_michiganensis_subsp__insidiosus_strain_R1-1	Vibrio_phage_pVp_1	130.9
Clostridium_botulinum_E3_str__Alaska_E43	Bacillus_phage_AR9	137.1
Clostridium_botulinum_E3_str__Alaska_E43	Bacillus_phage_JBP901	115.5
Clostridium_botulinum_E3_str__Alaska_E43	Clostridium_phage_c_st	241.3
Clostridium_botulinum_E3_str__Alaska_E43	Cyanophage_P_TIM40	369.1
Clostridium_botulinum_E3_str__Alaska_E43	Cyanophage_PSS2	124.8
Clostridium_botulinum_E3_str__Alaska_E43	Idiomarinaceae_phage_Phi1M2_2	204.9
Clostridium_botulinum_E3_str__Alaska_E43	Lactobacillus_phage_PLE2	152.9
Clostridium_botulinum_E3_str__Alaska_E43	Lactococcus_phage_98201	114
Clostridium_botulinum_E3_str__Alaska_E43	Oenococcus_phage_phiS13	102.8
Clostridium_botulinum_E3_str__Alaska_E43	Pseudomonas_phage_OBP	407.3
Clostridium_botulinum_E3_str__Alaska_E43	Streptomyces_phage_R4	250.7
Clostridium_botulinum_E3_str__Alaska_E43	Synechococcus_phage_S_CBS1	146
Clostridium_sporogenes_strain_NCIMB_10696	Synechococcus_phage_S_CRM01	108.9
Clostridium_tetani_E88	Salmonella_phage_GG32	113.2
Croceibacter_atlanticus_HTCC2559	Campylobacter_phage_PC14	386.4
Cronobacter_sakazakii_ATCC_BAA-894	Bacillus_phage_AR9	139.4
Cronobacter_sakazakii_ATCC_BAA-894	Bacillus_phage_CP_51	112
Cronobacter_sakazakii_ATCC_BAA-894	Bacillus_phage_JBP901	117.8
Cronobacter_sakazakii_ATCC_BAA-894	Bacillus_phage_phIS3501	181.8
Cronobacter_sakazakii_ATCC_BAA-894	Campylobacter_phage_PC14	113.2
Cronobacter_sakazakii_ATCC_BAA-894	Caulobacter_phage_Cr30	150.6
Cronobacter_sakazakii_ATCC_BAA-894	Citrobacter_phage_SH2	139
Cronobacter_sakazakii_ATCC_BAA-894	Enterobacteria_phage_933W	146.3
Cronobacter_sakazakii_ATCC_BAA-894	Escherichia_phage_HK75	235.7
Cronobacter_sakazakii_ATCC_BAA-894	Escherichia_phage_KBNP1711	206.9
Cronobacter_sakazakii_ATCC_BAA-894	Escherichia_phage_PBECO_4	112.8
Cronobacter_sakazakii_ATCC_BAA-894	Idiomarinaceae_phage_Phi1M2_2	205.3
Cronobacter_sakazakii_ATCC_BAA-894	Klebsiella_phage_vB_KpnM_KpV477	221.1
Cronobacter_sakazakii_ATCC_BAA-894	Lactobacillus_phage_Ldl1	125.15
Cronobacter_sakazakii_ATCC_BAA-894	Lactococcus_phage_98201	116.3
Cronobacter_sakazakii_ATCC_BAA-894	Lactococcus_phage_phiL47	176.8
Cronobacter_sakazakii_ATCC_BAA-894	Liberibacter_phage_SC2	198.3
Cronobacter_sakazakii_ATCC_BAA-894	Pectobacterium_phage_phiTE	214.1
Cronobacter_sakazakii_ATCC_BAA-894	Phormidium_phage_MIS_PhV1B	107.4
Cronobacter_sakazakii_ATCC_BAA-894	Proteus_phage_PM_75	211.4
Cronobacter_sakazakii_ATCC_BAA-894	Pseudomonas_phage_JBD44	110.1
Cronobacter_sakazakii_ATCC_BAA-894	Pseudomonas_phage_OBP	141.3
Cronobacter_sakazakii_ATCC_BAA-894	Pseudomonas_phage_PaBG	139.35
Cronobacter_sakazakii_ATCC_BAA-894	Pseudomonas_phage_PAK_P1	109.3
Cronobacter_sakazakii_ATCC_BAA-894	Pseudomonas_phage_phiPsa374	122.1
Cronobacter_sakazakii_ATCC_BAA-894	Rhizobium_phage_vB_RleM_PPF1	229.9
Cronobacter_sakazakii_ATCC_BAA-894	Salmonella_phage_118970_sal2	199.5
Cronobacter_sakazakii_ATCC_BAA-894	Salmonella_phage_64795_sal3	109.7
Cronobacter_sakazakii_ATCC_BAA-894	Salmonella_phage_GG32	108.2
Cronobacter_sakazakii_ATCC_BAA-894	Salmonella_phage_SEN22	251.9
Cronobacter_sakazakii_ATCC_BAA-894	Salmonella_phage_ST160	226.1
Cronobacter_sakazakii_ATCC_BAA-894	Staphylococcus_phage_phiSa119	125.9
Cronobacter_sakazakii_ATCC_BAA-894	Streptococcus_phage_phiARI0746	211.8
Cronobacter_sakazakii_ATCC_BAA-894	Synechococcus_phage_S_CBS1	148.3
Cronobacter_sakazakii_ATCC_BAA-894	Synechococcus_phage_S_CRM01	125.5
Cronobacter_sakazakii_ATCC_BAA-894	Synechococcus_phage_S_PM2	110.9
Cronobacter_sakazakii_ATCC_BAA-894	Vibrio_phage_phi_3	109
Cronobacter_sakazakii_ATCC_BAA-894	Vibrio_phage_pVp_1	112
Cronobacter_sakazakii_ATCC_BAA-894	Vibrio_phage_ValKK3	121.3
Delftia_acidovorans_SPH-1	Bacillus_phage_AR9	147.5
Delftia_acidovorans_SPH-1	Lactococcus_phage_phiL47	108.3
Delftia_sp__HK171	Bacillus_phage_JBP901	109.3
Delftia_sp__HK171	Cellulophaga_phage_phi17_2	110.5
Delftia_sp__HK171	Lactococcus_phage_phiL47	168.3
Delftia_sp__HK171	Salmonella_phage_Fels_1	162.9
Delftia_tsuruhatensis_strain_CM13	Acinetobacter_phage_vB_AbaM_phiAbaA1	260.716666666667
Delftia_tsuruhatensis_strain_CM13	Acinetobacter_phage_YMC13_03_R2096	228.8
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_AR9	378.36875
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_BigBertha	183.3
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Bobb	404.375
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_CP_51	229.74
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_JBP901	342.258333333333
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_MG_B1	345.1
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_phiAGATE	235.7
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_phIS3501	256.825
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Pony	131.84
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_Stills	289.233333333333
Delftia_tsuruhatensis_strain_CM13	Bacillus_phage_vB_BtS_BMBtp3	100.1
Delftia_tsuruhatensis_strain_CM13	Bacteriophage_APSE_2	154.25
Delftia_tsuruhatensis_strain_CM13	Brochothrix_phage_A9	121.3
Delftia_tsuruhatensis_strain_CM13	Brucella_phage_Pr	203.34
Delftia_tsuruhatensis_strain_CM13	Burkholderia_phage_KS5	253.4
Delftia_tsuruhatensis_strain_CM13	Campylobacter_phage_PC14	264.07
Delftia_tsuruhatensis_strain_CM13	Caulobacter_phage_Cr30	201.4
Delftia_tsuruhatensis_strain_CM13	Cellulophaga_phage_phi17_2	543.3
Delftia_tsuruhatensis_strain_CM13	Cellulophaga_phage_phi18_1	355.2
Delftia_tsuruhatensis_strain_CM13	Citrobacter_phage_SH2	108.6
Delftia_tsuruhatensis_strain_CM13	Clostridium_phage_c_st	249.6
Delftia_tsuruhatensis_strain_CM13	Clostridium_phage_phiCTC2A	510.15
Delftia_tsuruhatensis_strain_CM13	Cronobacter_phage_phiES15	177.7375
Delftia_tsuruhatensis_strain_CM13	Cronobacter_phage_S13	249.966666666667
Delftia_tsuruhatensis_strain_CM13	Cyanophage_P_TIM40	175.6
Delftia_tsuruhatensis_strain_CM13	Cyanophage_PSS2	142.55
Delftia_tsuruhatensis_strain_CM13	Cyanophage_S_TIM5	242.733333333333
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_933W	207.2
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_114	183.3
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_138	246.5
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_61	164
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_GEC_3S_complete_genome_63	111.7
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_JenK1	345.525
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_P88	401.8
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_phi92	276.1
Delftia_tsuruhatensis_strain_CM13	Enterobacteria_phage_Sf101	207.05
Delftia_tsuruhatensis_strain_CM13	Enterobacteriaphage_UAB_Phi87	129.625
Delftia_tsuruhatensis_strain_CM13	Enterococcus_phage_EF62phi	340.65
Delftia_tsuruhatensis_strain_CM13	Erwinia_phage_PhiEaH1	341.7
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_ECML_117	277.675
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_HY03	254.9
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_KBNP1711	121
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_PBECO_4	255.7
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_pro147	109.3
Delftia_tsuruhatensis_strain_CM13	Escherichia_phage_vB_EcoM_JS09	290.225
Delftia_tsuruhatensis_strain_CM13	Flavobacterium_phage_Fpv11	188.325
Delftia_tsuruhatensis_strain_CM13	Flavobacterium_phage_Fpv20	302.366666666667
Delftia_tsuruhatensis_strain_CM13	Geobacillus_phage_GBK2	122.1
Delftia_tsuruhatensis_strain_CM13	Gordonia_phage_GAL1	133.3
Delftia_tsuruhatensis_strain_CM13	Gordonia_phage_GRU1	829.3
Delftia_tsuruhatensis_strain_CM13	Idiomarinaceae_phage_Phi1M2_2	249.666666666667
Delftia_tsuruhatensis_strain_CM13	Klebsiella_phage_JD001	209.35
Delftia_tsuruhatensis_strain_CM13	Klebsiella_phage_PKO111	159.58
Delftia_tsuruhatensis_strain_CM13	Klebsiella_phage_vB_KpnM_KpV477	280.442857142857
Delftia_tsuruhatensis_strain_CM13	Lactobacillus_phage_Ldl1	150.757142857143
Delftia_tsuruhatensis_strain_CM13	Lactobacillus_phage_phiPYB5	164.35
Delftia_tsuruhatensis_strain_CM13	Lactobacillus_phage_PLE3	265.4
Delftia_tsuruhatensis_strain_CM13	Lactococcus_phage_98201	124.66
Delftia_tsuruhatensis_strain_CM13	Lactococcus_phage_phiL47	414.03
Delftia_tsuruhatensis_strain_CM13	Liberibacter_phage_SC2	322.085714285714
Delftia_tsuruhatensis_strain_CM13	Mannheimia_phage_vB_MhS_1152AP2	141.3
Delftia_tsuruhatensis_strain_CM13	Mannheimia_phage_vB_MhS_535AP2	114
Delftia_tsuruhatensis_strain_CM13	Mycobacterium_phage_Adler	283.9
Delftia_tsuruhatensis_strain_CM13	Mycobacterium_phage_First	166.8
Delftia_tsuruhatensis_strain_CM13	Paenibacillus_phage_Vegas	119
Delftia_tsuruhatensis_strain_CM13	Pectobacterium_phage_phiTE	256.683333333333
Delftia_tsuruhatensis_strain_CM13	Phage_Gifsy_2	288.733333333333
Delftia_tsuruhatensis_strain_CM13	Phormidium_phage_MIS_PhV1B	182.425
Delftia_tsuruhatensis_strain_CM13	Planktothrix_phage_PaV_LD	392.56
Delftia_tsuruhatensis_strain_CM13	Prochlorococcus_phage_P_TIM68	203.4
Delftia_tsuruhatensis_strain_CM13	Proteus_phage_PM_75	365.1
Delftia_tsuruhatensis_strain_CM13	Proteus_phage_PM_93	311.35
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_JBD44	153.45
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_MP1412	181.4
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_OBP	320.1
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_PaBG	214.584210526316
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_PAK_P1	157.085714285714
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_PhiPA3	157.15
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_phiPsa374	172.7
Delftia_tsuruhatensis_strain_CM13	Pseudomonas_phage_vB_PaeM_PS24	119
Delftia_tsuruhatensis_strain_CM13	Rhizobium_phage_vB_RleM_PPF1	336.114285714286
Delftia_tsuruhatensis_strain_CM13	Rhizobium_phage_vB_RleS_L338C	255.7
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_118970_sal2	233.076470588235
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_64795_sal3	203.325
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_GG32	189.911111111111
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_SEN22	230.7
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_SJ46	236.5
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_ST160	482.625
Delftia_tsuruhatensis_strain_CM13	Salmonella_phage_vB_SPuM_SP116	135.22
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_B166	158.3
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_phiSa119	176.7
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_SPbeta_like	166
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_StB20_like	111.3
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_Team1	143.64
Delftia_tsuruhatensis_strain_CM13	Staphylococcus_phage_YMC_09_04_R1988	108.3
Delftia_tsuruhatensis_strain_CM13	Streptococcus_phage_phiARI0746	273.14
Delftia_tsuruhatensis_strain_CM13	Streptomyces_phage_R4	247.583333333333
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_S_CBS1	375.8
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_S_CRM01	274.257142857143
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_S_PM2	110.2
Delftia_tsuruhatensis_strain_CM13	Synechococcus_phage_syn9	280.166666666667
Delftia_tsuruhatensis_strain_CM13	Thermus_phage_TMA	178.7
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_CTX	134.4
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_phi_3	159.8
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_phiVC8	357.1
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_pVp_1	244.1
Delftia_tsuruhatensis_strain_CM13	Vibrio_phage_ValKK3	303.266666666667
Delftia_tsuruhatensis_strain_CM13	Xanthomonas_phage_Xp15	454.5
Dinoroseobacter_shibae_DFL_12	Acinetobacter_phage_YMC13_03_R2096	221.7
Dinoroseobacter_shibae_DFL_12	Bacillus_phage_AR9	319.55
Dinoroseobacter_shibae_DFL_12	Bacillus_phage_BigBertha	292
Dinoroseobacter_shibae_DFL_12	Bacillus_phage_JBP901	273.1
Dinoroseobacter_shibae_DFL_12	Cronobacter_phage_phiES15	280.2
Dinoroseobacter_shibae_DFL_12	Idiomarinaceae_phage_Phi1M2_2	345
Dinoroseobacter_shibae_DFL_12	Lactococcus_phage_98201	240.4
Dinoroseobacter_shibae_DFL_12	Lactococcus_phage_phiL47	316.5
Dinoroseobacter_shibae_DFL_12	Pectobacterium_phage_phiTE	152.1
Dinoroseobacter_shibae_DFL_12	Salmonella_phage_118970_sal2	416.05
Dinoroseobacter_shibae_DFL_12	Synechococcus_phage_S_CBS1	288
Dinoroseobacter_shibae_DFL_12	Vibrio_phage_ValKK3	374.8
Edwardsiella_ictaluri_strain_RUSVM-1	Escherichia_phage_ECML_117	651.7
Edwardsiella_ictaluri_strain_RUSVM-1	Proteus_phage_PM_75	828.1
Edwardsiella_ictaluri_strain_RUSVM-1	Synechococcus_phage_S_CBS1	689.9
Enterobacter_sp__E20	Enterobacteria_phage_GEC_3S_complete_genome_61	199.5
Enterobacter_sp__E20	Escherichia_phage_vB_EcoM_JS09	586.3
Enterobacter_sp__E20	Lactobacillus_phage_PLE2	541.2
Enterobacter_sp__E20	Proteus_phage_vB_PmiM_Pm5461	101.2
Enterobacter_sp__E20	Salmonella_phage_Fels_1	179.9
Enterococcus_sp__FDAARGOS_163	Bacillus_phage_CP_51	99.3
Enterococcus_sp__FDAARGOS_163	Bacillus_phage_phIS3501	169.1
Enterococcus_sp__FDAARGOS_163	Campylobacter_phage_PC14	100.5
Enterococcus_sp__FDAARGOS_163	Caulobacter_phage_Cr30	137.9
Enterococcus_sp__FDAARGOS_163	Klebsiella_phage_vB_KpnM_KpV477	208.4
Enterococcus_sp__FDAARGOS_163	Lactobacillus_phage_Ldl1	95.9
Enterococcus_sp__FDAARGOS_163	Liberibacter_phage_SC2	185.6
Enterococcus_sp__FDAARGOS_163	Pectobacterium_phage_phiTE	201.4
Enterococcus_sp__FDAARGOS_163	Phormidium_phage_MIS_PhV1B	94.7
Enterococcus_sp__FDAARGOS_163	Proteus_phage_PM_75	123.6
Enterococcus_sp__FDAARGOS_163	Pseudomonas_phage_PaBG	126.65
Enterococcus_sp__FDAARGOS_163	Pseudomonas_phage_PAK_P1	96.6
Enterococcus_sp__FDAARGOS_163	Roseobacter_phage_RDJL_Phi_1	125.9
Enterococcus_sp__FDAARGOS_163	Salmonella_phage_118970_sal2	186.8
Enterococcus_sp__FDAARGOS_163	Salmonella_phage_64795_sal3	97
Enterococcus_sp__FDAARGOS_163	Salmonella_phage_ST160	213.4
Enterococcus_sp__FDAARGOS_163	Staphylococcus_phage_phiSa119	113.2
Enterococcus_sp__FDAARGOS_163	Vibrio_phage_phi_3	96.3
Erwinia_amylovora_strain_E-2	Synechococcus_phage_S_CBS1	158
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Acinetobacter_phage_YMC13_03_R2096	163
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Bacillus_phage_AR9	180.3
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Cyanophage_P_TIM40	150.2
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Idiomarinaceae_phage_Phi1M2_2	246.2
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Lactococcus_phage_phiL47	221.15
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Proteus_phage_PM_75	327.4
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Salmonella_phage_118970_sal2	201.1
Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA	Streptococcus_phage_YMC_2011	132.5
Flavobacterium_columnare_strain_94-081	Bacillus_phage_AR9	130.2
Flavobacterium_columnare_strain_94-081	Escherichia_phage_P13374	538.033333333333
Flavobacterium_psychrophilum_strain_CSF259-93	Bacillus_phage_AR9	284.45
Flavobacterium_psychrophilum_strain_CSF259-93	Bacillus_phage_JBP901	262.3
Flavobacterium_psychrophilum_strain_CSF259-93	Campylobacter_phage_PC14	308.8
Flavobacterium_psychrophilum_strain_CSF259-93	Cellulophaga_phage_phi17_2	263.5
Flavobacterium_psychrophilum_strain_CSF259-93	Cellulophaga_phage_phi18_1	164.8
Flavobacterium_psychrophilum_strain_CSF259-93	Escherichia_phage_ECML_117	254.6
Flavobacterium_psychrophilum_strain_CSF259-93	Escherichia_phage_vB_EcoM_JS09	252.3
Flavobacterium_psychrophilum_strain_CSF259-93	Flavobacterium_phage_Fpv11	173.3
Flavobacterium_psychrophilum_strain_CSF259-93	Idiomarinaceae_phage_Phi1M2_2	349.8
Flavobacterium_psychrophilum_strain_CSF259-93	Lactococcus_phage_phiL47	279.7
Flavobacterium_psychrophilum_strain_CSF259-93	Pectobacterium_phage_phiTE	297.4
Flavobacterium_psychrophilum_strain_CSF259-93	Planktothrix_phage_PaV_LD	411.4
Flavobacterium_psychrophilum_strain_CSF259-93	Proteus_phage_PM_75	431
Flavobacterium_psychrophilum_strain_CSF259-93	Proteus_phage_PM_93	339
Flavobacterium_psychrophilum_strain_CSF259-93	Salmonella_phage_118970_sal2	257.3
Flavobacterium_psychrophilum_strain_CSF259-93	Salmonella_phage_SEN22	377.9
Flavobacterium_psychrophilum_strain_CSF259-93	Staphylococcus_phage_Team1	260.4
Flavobacterium_psychrophilum_strain_CSF259-93	Synechococcus_phage_S_CBS1	292.8
Flavobacterium_psychrophilum_strain_CSF259-93	Synechococcus_phage_S_CRM01	255
Flavobacterium_psychrophilum_strain_CSF259-93	Vibrio_phage_ValKK3	364
Gordonia_sp__QH-11	Idiomarinaceae_phage_Phi1M2_2	199.5
Gordonia_sp__QH-11	Lactococcus_phage_phiL47	271.6
Gordonia_sp__QH-11	Salmonella_phage_118970_sal2	188.2
Gordonia_sp__QH-11	Salmonella_phage_GG32	219
Gordonia_sp__QH-11	Synechococcus_phage_S_CBS1	259.3
Gordonia_sp__QH-11	Vibrio_phage_ValKK3	277.4
Haemophilus_influenzae_86-028NP	Acinetobacter_phage_vB_AbaM_phiAbaA1	132.5
Haemophilus_influenzae_86-028NP	Bacillus_phage_JBP901	473.04
Haemophilus_influenzae_86-028NP	Cyanophage_P_TIM40	163.6
Haemophilus_influenzae_86-028NP	Flavobacterium_phage_Fpv11	543.9
Haemophilus_influenzae_86-028NP	Gordonia_phage_GMA3	163.7
Haemophilus_influenzae_86-028NP	Helicobacter_phage_phiHP33	269.2
Haemophilus_influenzae_86-028NP	Lactococcus_phage_phiL47	261.1
Haemophilus_influenzae_86-028NP	Proteus_phage_PM_93	350.1
Haemophilus_influenzae_86-028NP	Pseudomonas_phage_OBP	199.1
Haemophilus_influenzae_86-028NP	Rhizobium_phage_vB_RleM_PPF1	966
Haemophilus_influenzae_86-028NP	Salmonella_phage_ST160	146.7
Haemophilus_influenzae_86-028NP	Synechococcus_phage_S_CBS1	884.4
Haemophilus_parasuis_SH0165	Bacteriophage_APSE_2	173.7
Hydrogenobaculum_sp__Y04AAS1	Campylobacter_phage_PC14	271.6
Hydrogenobaculum_sp__Y04AAS1	Clostridium_phage_c_st	196.4
Hydrogenobaculum_sp__Y04AAS1	Salmonella_phage_118970_sal2	210.3
Hydrogenobaculum_sp__Y04AAS1	Vibrio_phage_ValKK3	317
Klebsiella_oxytoca_strain_AR_0147	Salmonella_phage_ST160	214.1
Klebsiella_sp__M5al	Lactococcus_phage_phiL47	116.3
Klebsiella_sp__M5al	Salmonella_phage_ST160	128.6
Klebsiella_sp__M5al	Streptococcus_phage_phiARI0746	213.7
Lactobacillus_casei_LC2W	Enterobacteria_phage_GEC_3S_complete_genome_72	182.2
Lactobacillus_curieae_strain_CCTCC_M_2011381	Campylobacter_phage_PC14	113.6
Lactobacillus_curieae_strain_CCTCC_M_2011381	Cyanophage_S_TIM5	171.7
Lactobacillus_curieae_strain_CCTCC_M_2011381	Idiomarinaceae_phage_Phi1M2_2	199.9
Lactobacillus_delbrueckii_subsp__bulgaricus_ATCC_BAA-365	Burkholderia_phage_KS5	120.9
Lactobacillus_delbrueckii_subsp__bulgaricus_ATCC_BAA-365	Idiomarinaceae_phage_Phi1M2_2	208.4
Lactobacillus_delbrueckii_subsp__bulgaricus_ATCC_BAA-365	Salmonella_phage_SJ46	208
Lactobacillus_gasseri_ATCC_33323	Acinetobacter_phage_vB_AbaM_phiAbaA1	238
Lactobacillus_gasseri_ATCC_33323	Bacillus_phage_AR9	693.625
Lactobacillus_gasseri_ATCC_33323	Bacillus_phage_CP_51	181.7
Lactobacillus_gasseri_ATCC_33323	Bacillus_phage_JBP901	421.28
Lactobacillus_gasseri_ATCC_33323	Bacillus_phage_phIS3501	251.5
Lactobacillus_gasseri_ATCC_33323	Bacillus_phage_vB_BtS_BMBtp3	96.3
Lactobacillus_gasseri_ATCC_33323	Campylobacter_phage_PC14	252.25
Lactobacillus_gasseri_ATCC_33323	Caulobacter_phage_Cr30	220.3
Lactobacillus_gasseri_ATCC_33323	Enterobacteria_phage_GEC_3S_complete_genome_149	109.8
Lactobacillus_gasseri_ATCC_33323	Enterobacteria_phage_Sf101	299.3
Lactobacillus_gasseri_ATCC_33323	Erwinia_phage_PhiEaH1	748
Lactobacillus_gasseri_ATCC_33323	Helicobacter_phage_phiHP33	247.6
Lactobacillus_gasseri_ATCC_33323	Idiomarinaceae_phage_Phi1M2_2	627.9
Lactobacillus_gasseri_ATCC_33323	Klebsiella_phage_vB_KpnM_KpV477	290.8
Lactobacillus_gasseri_ATCC_33323	Lactobacillus_phage_Ldl1	178.3
Lactobacillus_gasseri_ATCC_33323	Lactococcus_phage_phiL47	609.15
Lactobacillus_gasseri_ATCC_33323	Liberibacter_phage_SC2	268
Lactobacillus_gasseri_ATCC_33323	Pectobacterium_phage_phiTE	283.8
Lactobacillus_gasseri_ATCC_33323	Phormidium_phage_MIS_PhV1B	177.1
Lactobacillus_gasseri_ATCC_33323	Proteus_phage_PM_75	206
Lactobacillus_gasseri_ATCC_33323	Pseudomonas_phage_PaBG	209.05
Lactobacillus_gasseri_ATCC_33323	Pseudomonas_phage_PAK_P1	179
Lactobacillus_gasseri_ATCC_33323	Pseudomonas_phage_phiPsa374	191.8
Lactobacillus_gasseri_ATCC_33323	Salmonella_phage_118970_sal2	269.2
Lactobacillus_gasseri_ATCC_33323	Salmonella_phage_64795_sal3	179.4
Lactobacillus_gasseri_ATCC_33323	Salmonella_phage_GG32	177.9
Lactobacillus_gasseri_ATCC_33323	Salmonella_phage_SJ46	393.7
Lactobacillus_gasseri_ATCC_33323	Salmonella_phage_ST160	295.8
Lactobacillus_gasseri_ATCC_33323	Staphylococcus_phage_phiSa119	195.6
Lactobacillus_gasseri_ATCC_33323	Streptococcus_phage_phiARI0746	281.5
Lactobacillus_gasseri_ATCC_33323	Synechococcus_phage_S_CBS1	778.9
Lactobacillus_gasseri_ATCC_33323	Synechococcus_phage_S_CRM01	174.8
Lactobacillus_gasseri_ATCC_33323	Vibrio_phage_phi_3	178.7
Lactobacillus_johnsonii_NCC_533	Bacillus_phage_AR9	137.966666666667
